gvkey,datadate,fyear,tic,cusip,exchg,state
30188,20140930,2014,PULB,745548107,14,MO
30188,20140930,2014,PULB,745548107,14,MO
30205,20101231,2010,DSCI,249827502,14,NJ
30205,20111231,2011,DSCI,249827502,14,NJ
30205,20121231,2012,DSCI,249827502,14,NJ
30205,20131231,2013,DSCI,249827502,14,NJ
30205,20141231,2014,DSCI,249827502,14,NJ
30209,20101231,2010,STKR,743465106,19,NH
30209,20111231,2011,STKR,743465106,19,NH
30209,20121231,2012,STKR,743465106,19,NH
30209,20131231,2013,STKR,743465106,19,NH
30209,20141231,2014,STKR,743465106,19,NH
30217,20100731,2010,RKIGF,75941H106,19,ON
30217,20110731,2011,RKIGF,75941H106,19,ON
30217,20120731,2012,RKIGF,75941H106,19,ON
30217,20130731,2013,RKIGF,75941H106,19,ON
30217,20140731,2014,RKIGF,75941H106,19,ON
30218,20101231,2010,BSAC,05965X109,11,
30218,20101231,2010,BSAC,05965X109,11,
30218,20111231,2011,BSAC,05965X109,11,
30218,20111231,2011,BSAC,05965X109,11,
30218,20121231,2012,BSAC,05965X109,11,
30218,20121231,2012,BSAC,05965X109,11,
30218,20131231,2013,BSAC,05965X109,11,
30218,20131231,2013,BSAC,05965X109,11,
30218,20141231,2014,BSAC,05965X109,11,
30218,20141231,2014,BSAC,05965X109,11,
30219,20100131,2009,BTH,09643P207,11,CT
30219,20110131,2010,BTH,09643P207,11,CT
30219,20111231,2011,BTH,09643P207,11,CT
30219,20121231,2012,BTH,09643P207,11,CT
30219,20131231,2013,BTH,09643P207,11,CT
30219,20141231,2014,BTH,09643P207,11,CT
30220,20101231,2010,SYPR,871655106,14,KY
30220,20111231,2011,SYPR,871655106,14,KY
30220,20121231,2012,SYPR,871655106,14,KY
30220,20131231,2013,SYPR,871655106,14,KY
30220,20141231,2014,SYPR,871655106,14,KY
30222,20101231,2010,ABCB,03076K108,14,GA
30222,20101231,2010,ABCB,03076K108,14,GA
30222,20111231,2011,ABCB,03076K108,14,GA
30222,20111231,2011,ABCB,03076K108,14,GA
30222,20121231,2012,ABCB,03076K108,14,GA
30222,20121231,2012,ABCB,03076K108,14,GA
30222,20131231,2013,ABCB,03076K108,14,GA
30222,20131231,2013,ABCB,03076K108,14,GA
30222,20141231,2014,ABCB,03076K108,14,GA
30222,20141231,2014,ABCB,03076K108,14,GA
30223,20141231,2014,SACH,78590A109,12,CT
30232,20100630,2010,CUBA,42804T106,14,FL
30232,20110630,2011,CUBA,42804T106,14,FL
30232,20120630,2012,CUBA,42804T106,14,FL
30232,20130630,2013,CUBA,42804T106,14,FL
30232,20140630,2014,CUBA,42804T106,14,FL
30234,20101231,2010,MMR,582411104,11,LA
30234,20111231,2011,MMR,582411104,11,LA
30234,20121231,2012,MMR,582411104,11,LA
30236,20101231,2010,APHB,03211P301,12,CA
30236,20111231,2011,APHB,03211P301,12,CA
30236,20121231,2012,APHB,03211P301,12,CA
30236,20131231,2013,APHB,03211P301,12,CA
30236,20141231,2014,APHB,03211P301,12,CA
30242,20100930,2010,CEGMF,156867103,19,
30242,20110930,2011,CEGMF,156867103,19,
30242,20120930,2012,CEGMF,156867103,19,
30242,20130930,2013,CEGMF,156867103,19,
30242,20140930,2014,CEGMF,156867103,19,
30255,20101231,2010,NPSP,62936P103,14,NJ
30255,20111231,2011,NPSP,62936P103,14,NJ
30255,20121231,2012,NPSP,62936P103,14,NJ
30255,20131231,2013,NPSP,62936P103,14,NJ
30255,20141231,2014,NPSP,62936P103,14,NJ
30259,20101231,2010,PENN,707569109,14,PA
30259,20111231,2011,PENN,707569109,14,PA
30259,20121231,2012,PENN,707569109,14,PA
30259,20131231,2013,PENN,707569109,14,PA
30259,20141231,2014,PENN,707569109,14,PA
30260,20101231,2010,SSD,829073105,11,CA
30260,20111231,2011,SSD,829073105,11,CA
30260,20121231,2012,SSD,829073105,11,CA
30260,20131231,2013,SSD,829073105,11,CA
30260,20141231,2014,SSD,829073105,11,CA
30276,20101231,2010,BFRE,09623J106,19,CA
30276,20111231,2011,BFRE,09623J106,19,CA
30276,20121231,2012,BFRE,09623J106,19,CA
30276,20131231,2013,BFRE,09623J106,19,CA
30276,20141231,2014,BFRE,09623J106,19,CA
30277,20101231,2010,KCP,193294105,11,NY
30277,20111231,2011,KCP,193294105,11,NY
30281,20101231,2010,LJPC,503459604,14,CA
30281,20111231,2011,LJPC,503459604,14,CA
30281,20121231,2012,LJPC,503459604,14,CA
30281,20131231,2013,LJPC,503459604,14,CA
30281,20141231,2014,LJPC,503459604,14,CA
30293,20101231,2010,ESS,297178105,11,CA
30293,20101231,2010,ESS,297178105,11,CA
30293,20111231,2011,ESS,297178105,11,CA
30293,20111231,2011,ESS,297178105,11,CA
30293,20121231,2012,ESS,297178105,11,CA
30293,20121231,2012,ESS,297178105,11,CA
30293,20131231,2013,ESS,297178105,11,CA
30293,20131231,2013,ESS,297178105,11,CA
30293,20141231,2014,ESS,297178105,11,CA
30293,20141231,2014,ESS,297178105,11,CA
30298,20101231,2010,HIW,431284108,11,NC
30298,20101231,2010,HIW,431284108,11,NC
30298,20111231,2011,HIW,431284108,11,NC
30298,20111231,2011,HIW,431284108,11,NC
30298,20121231,2012,HIW,431284108,11,NC
30298,20121231,2012,HIW,431284108,11,NC
30298,20131231,2013,HIW,431284108,11,NC
30298,20131231,2013,HIW,431284108,11,NC
30298,20141231,2014,HIW,431284108,11,NC
30298,20141231,2014,HIW,431284108,11,NC
30310,20100331,2009,CGX,209341106,11,TX
30310,20110331,2010,CGX,209341106,11,TX
30310,20120331,2011,CGX,209341106,11,TX
30310,20130331,2012,CGX,209341106,11,TX
30312,20101231,2010,IMAX,4.52E+113,11,ON
30312,20111231,2011,IMAX,4.52E+113,11,ON
30312,20121231,2012,IMAX,4.52E+113,11,ON
30312,20131231,2013,IMAX,4.52E+113,11,ON
30312,20141231,2014,IMAX,4.52E+113,11,ON
30328,20101231,2010,COB,20416Q108,14,NC
30328,20101231,2010,COB,20416Q108,14,NC
30328,20111231,2011,COB,20416Q108,14,NC
30328,20111231,2011,COB,20416Q108,14,NC
30328,20121231,2012,COB,20416Q108,14,NC
30328,20121231,2012,COB,20416Q108,14,NC
30328,20131231,2013,COB,20416Q108,14,NC
30328,20131231,2013,COB,20416Q108,14,NC
30328,20141231,2014,COB,20416Q108,14,NC
30328,20141231,2014,COB,20416Q108,14,NC
30339,20101231,2010,GRMC,381431105,19,WA
30339,20111231,2011,GRMC,381431105,19,WA
30339,20121231,2012,GRMC,381431105,19,WA
30339,20131231,2013,GRMC,381431105,19,WA
30339,20141231,2014,GRMC,381431105,19,WA
30354,20101231,2010,LPT,531172104,11,PA
30354,20101231,2010,LPT,531172104,11,PA
30354,20111231,2011,LPT,531172104,11,PA
30354,20111231,2011,LPT,531172104,11,PA
30354,20121231,2012,LPT,531172104,11,PA
30354,20121231,2012,LPT,531172104,11,PA
30354,20131231,2013,LPT,531172104,11,PA
30354,20131231,2013,LPT,531172104,11,PA
30354,20141231,2014,LPT,531172104,11,PA
30354,20141231,2014,LPT,531172104,11,PA
30369,20101231,2010,CIFAF,125491100,19,ON
30369,20101231,2010,CIFAF,125491100,19,ON
30369,20111231,2011,CIFAF,125491100,19,ON
30369,20111231,2011,CIFAF,125491100,19,ON
30369,20121231,2012,CIFAF,125491100,19,ON
30369,20121231,2012,CIFAF,125491100,19,ON
30369,20131231,2013,CIFAF,125491100,19,ON
30369,20131231,2013,CIFAF,125491100,19,ON
30369,20141231,2014,CIFAF,125491100,19,ON
30369,20141231,2014,CIFAF,125491100,19,ON
30384,20101231,2010,FR,32054K103,11,IL
30384,20101231,2010,FR,32054K103,11,IL
30384,20111231,2011,FR,32054K103,11,IL
30384,20111231,2011,FR,32054K103,11,IL
30384,20121231,2012,FR,32054K103,11,IL
30384,20121231,2012,FR,32054K103,11,IL
30384,20131231,2013,FR,32054K103,11,IL
30384,20131231,2013,FR,32054K103,11,IL
30384,20141231,2014,FR,32054K103,11,IL
30384,20141231,2014,FR,32054K103,11,IL
30398,20101231,2010,FALC,306137100,19,TX
30398,20111231,2011,FALC,306137100,19,TX
30398,20121231,2012,FALC,306137100,19,TX
30398,20131231,2013,FALC,306137100,19,TX
30398,20141231,2014,FALC,306137100,19,TX
30399,20101231,2010,AAI,00949P108,11,FL
30416,20101231,2010,HMNF,40424G108,14,MN
30416,20101231,2010,HMNF,40424G108,14,MN
30416,20111231,2011,HMNF,40424G108,14,MN
30416,20111231,2011,HMNF,40424G108,14,MN
30416,20121231,2012,HMNF,40424G108,14,MN
30416,20121231,2012,HMNF,40424G108,14,MN
30416,20131231,2013,HMNF,40424G108,14,MN
30416,20131231,2013,HMNF,40424G108,14,MN
30416,20141231,2014,HMNF,40424G108,14,MN
30416,20141231,2014,HMNF,40424G108,14,MN
30421,20101231,2010,STLJF,85853F105,19,QC
30421,20111231,2011,STLJF,85853F105,19,QC
30421,20121231,2012,STLJF,85853F105,19,QC
30421,20131231,2013,STLJF,85853F105,19,QC
30421,20141231,2014,STLJF,85853F105,19,QC
30435,20130131,2012,JILL,46620W102,11,MA
30435,20140131,2013,JILL,46620W102,11,MA
30435,20150131,2014,JILL,46620W102,11,MA
30436,20101231,2010,AKO.B,29081P303,11,
30436,20111231,2011,AKO.B,29081P303,11,
30436,20121231,2012,AKO.B,29081P303,11,
30436,20131231,2013,AKO.B,29081P303,11,
30436,20141231,2014,AKO.B,29081P303,11,
30443,20101231,2010,FDP,G36738105,11,FL
30443,20111231,2011,FDP,G36738105,11,FL
30443,20121231,2012,FDP,G36738105,11,FL
30443,20131231,2013,FDP,G36738105,11,FL
30443,20141231,2014,FDP,G36738105,11,FL
30450,20101231,2010,EGCO,29872C107,19,CT
30452,20101231,2010,BBD,59460303,11,
30452,20101231,2010,BBD,59460303,11,
30452,20111231,2011,BBD,59460303,11,
30452,20111231,2011,BBD,59460303,11,
30452,20121231,2012,BBD,59460303,11,
30452,20121231,2012,BBD,59460303,11,
30452,20131231,2013,BBD,59460303,11,
30452,20131231,2013,BBD,59460303,11,
30452,20141231,2014,BBD,59460303,11,
30452,20141231,2014,BBD,59460303,11,
30461,20101231,2010,THRD,872391107,14,PA
30461,20101231,2010,THRD,872391107,14,PA
30461,20111231,2011,THRD,872391107,14,PA
30461,20111231,2011,THRD,872391107,14,PA
30461,20121231,2012,THRD,872391107,14,PA
30461,20121231,2012,THRD,872391107,14,PA
30461,20131231,2013,THRD,872391107,14,PA
30461,20131231,2013,THRD,872391107,14,PA
30463,20100831,2010,GBX,393657101,11,OR
30463,20110831,2011,GBX,393657101,11,OR
30463,20120831,2012,GBX,393657101,11,OR
30463,20130831,2013,GBX,393657101,11,OR
30463,20140831,2014,GBX,393657101,11,OR
30466,20101231,2010,CDG,09073J101,19,
30466,20111231,2011,CDG,09073J101,19,
30466,20121231,2012,CDG,09073J101,19,
30466,20131231,2013,CDG,09073J101,19,
30466,20141231,2014,CDG,09073J101,19,
30473,20101231,2010,XPL,8342EP107,12,CO
30473,20111231,2011,XPL,8342EP107,12,CO
30473,20121231,2012,XPL,8342EP107,12,CO
30473,20131231,2013,XPL,8342EP107,12,CO
30473,20141231,2014,XPL,8342EP107,12,CO
30477,20100930,2010,MATW,577128101,14,PA
30477,20110930,2011,MATW,577128101,14,PA
30477,20120930,2012,MATW,577128101,14,PA
30477,20130930,2013,MATW,577128101,14,PA
30477,20140930,2014,MATW,577128101,14,PA
30490,20101231,2010,AIV,03748R101,11,CO
30490,20101231,2010,AIV,03748R101,11,CO
30490,20111231,2011,AIV,03748R101,11,CO
30490,20111231,2011,AIV,03748R101,11,CO
30490,20121231,2012,AIV,03748R101,11,CO
30490,20121231,2012,AIV,03748R101,11,CO
30490,20131231,2013,AIV,03748R101,11,CO
30490,20131231,2013,AIV,03748R101,11,CO
30490,20141231,2014,AIV,03748R101,11,CO
30490,20141231,2014,AIV,03748R101,11,CO
30495,20101231,2010,FCH,31430F101,11,TX
30495,20101231,2010,FCH,31430F101,11,TX
30495,20111231,2011,FCH,31430F101,11,TX
30495,20111231,2011,FCH,31430F101,11,TX
30495,20121231,2012,FCH,31430F101,11,TX
30495,20121231,2012,FCH,31430F101,11,TX
30495,20131231,2013,FCH,31430F101,11,TX
30495,20131231,2013,FCH,31430F101,11,TX
30495,20141231,2014,FCH,31430F101,11,TX
30495,20141231,2014,FCH,31430F101,11,TX
30501,20101231,2010,KB,48241A105,11,
30501,20101231,2010,KB,48241A105,11,
30501,20111231,2011,KB,48241A105,11,
30501,20111231,2011,KB,48241A105,11,
30501,20121231,2012,KB,48241A105,11,
30501,20121231,2012,KB,48241A105,11,
30501,20131231,2013,KB,48241A105,11,
30501,20131231,2013,KB,48241A105,11,
30501,20141231,2014,KB,48241A105,11,
30501,20141231,2014,KB,48241A105,11,
30529,20101231,2010,APF,61744U106,11,NY
30529,20111231,2011,APF,61744U106,11,NY
30529,20121231,2012,APF,61744U106,11,NY
30529,20131231,2013,APF,61744U106,11,NY
30529,20141231,2014,APF,61744U106,11,NY
30535,20141231,2014,MULE,625207105,11,CA
30536,20101231,2010,GEO,36162J106,11,FL
30536,20111231,2011,GEO,36162J106,11,FL
30536,20121231,2012,GEO,36162J106,11,FL
30536,20131231,2013,GEO,36162J106,11,FL
30536,20141231,2014,GEO,36162J106,11,FL
30538,20101231,2010,EOCC,29244T101,11,
30538,20111231,2011,EOCC,29244T101,11,
30538,20121231,2012,EOCC,29244T101,11,
30538,20131231,2013,EOCC,29244T101,11,
30538,20141231,2014,EOCC,29244T101,11,
30539,20101231,2010,HME,437306103,11,NY
30539,20101231,2010,HME,437306103,11,NY
30539,20111231,2011,HME,437306103,11,NY
30539,20111231,2011,HME,437306103,11,NY
30539,20121231,2012,HME,437306103,11,NY
30539,20121231,2012,HME,437306103,11,NY
30539,20131231,2013,HME,437306103,11,NY
30539,20131231,2013,HME,437306103,11,NY
30539,20141231,2014,HME,437306103,11,NY
30539,20141231,2014,HME,437306103,11,NY
30540,20100831,2010,RFMI,74955F106,14,TX
30540,20110831,2011,RFMI,74955F106,14,TX
30554,20101231,2010,TARO,M8737E108,11,
30554,20111231,2011,TARO,M8737E108,11,
30554,20130331,2012,TARO,M8737E108,11,
30554,20140331,2013,TARO,M8737E108,11,
30558,20101231,2010,MLR,600551204,11,TN
30558,20111231,2011,MLR,600551204,11,TN
30558,20121231,2012,MLR,600551204,11,TN
30558,20131231,2013,MLR,600551204,11,TN
30558,20141231,2014,MLR,600551204,11,TN
30560,20140331,2013,GOOS,135086106,11,ON
30572,20120831,2012,TMRC,88256L109,19,TX
30572,20130831,2013,TMRC,88256L109,19,TX
30572,20140831,2014,TMRC,88256L109,19,TX
30576,20101231,2010,ADTN,00738A106,14,AL
30576,20111231,2011,ADTN,00738A106,14,AL
30576,20121231,2012,ADTN,00738A106,14,AL
30576,20131231,2013,ADTN,00738A106,14,AL
30576,20141231,2014,ADTN,00738A106,14,AL
30580,20101231,2010,ITUB,465562106,11,
30580,20101231,2010,ITUB,465562106,11,
30580,20111231,2011,ITUB,465562106,11,
30580,20111231,2011,ITUB,465562106,11,
30580,20121231,2012,ITUB,465562106,11,
30580,20121231,2012,ITUB,465562106,11,
30580,20131231,2013,ITUB,465562106,11,
30580,20131231,2013,ITUB,465562106,11,
30580,20141231,2014,ITUB,465562106,11,
30580,20141231,2014,ITUB,465562106,11,
30582,20101231,2010,NBGGY,633643804,19,
30582,20101231,2010,NBGGY,633643804,19,
30582,20111231,2011,NBGGY,633643804,19,
30582,20111231,2011,NBGGY,633643804,19,
30582,20121231,2012,NBGGY,633643804,19,
30582,20121231,2012,NBGGY,633643804,19,
30582,20131231,2013,NBGGY,633643804,19,
30582,20131231,2013,NBGGY,633643804,19,
30582,20141231,2014,NBGGY,633643804,19,
30582,20141231,2014,NBGGY,633643804,19,
30612,20101231,2010,AMED,23436108,14,LA
30612,20111231,2011,AMED,23436108,14,LA
30612,20121231,2012,AMED,23436108,14,LA
30612,20131231,2013,AMED,23436108,14,LA
30612,20141231,2014,AMED,23436108,14,LA
30614,20101231,2010,EFOI,29268T300,14,OH
30614,20111231,2011,EFOI,29268T300,14,OH
30614,20121231,2012,EFOI,29268T300,14,OH
30614,20131231,2013,EFOI,29268T300,14,OH
30614,20141231,2014,EFOI,29268T300,14,OH
30616,20101130,2010,KATX,48238M203,19,NF
30616,20111130,2011,KATX,48238M203,19,NF
30618,20100331,2009,CHDX,169467107,14,MD
30618,20101231,2010,CHDX,169467107,14,MD
30618,20111231,2011,CHDX,169467107,14,MD
30618,20121231,2012,CHDX,169467107,14,MD
30618,20131231,2013,CHDX,169467107,14,MD
30622,20150131,2014,YEXT,98585N106,11,NY
30637,20101231,2010,CLI,554489104,11,NJ
30637,20101231,2010,CLI,554489104,11,NJ
30637,20111231,2011,CLI,554489104,11,NJ
30637,20111231,2011,CLI,554489104,11,NJ
30637,20121231,2012,CLI,554489104,11,NJ
30637,20121231,2012,CLI,554489104,11,NJ
30637,20131231,2013,CLI,554489104,11,NJ
30637,20131231,2013,CLI,554489104,11,NJ
30637,20141231,2014,CLI,554489104,11,NJ
30637,20141231,2014,CLI,554489104,11,NJ
30640,20101231,2010,METR,59161R101,14,PA
30640,20101231,2010,METR,59161R101,14,PA
30640,20111231,2011,METR,59161R101,14,PA
30640,20111231,2011,METR,59161R101,14,PA
30640,20121231,2012,METR,59161R101,14,PA
30640,20121231,2012,METR,59161R101,14,PA
30640,20131231,2013,METR,59161R101,14,PA
30640,20131231,2013,METR,59161R101,14,PA
30640,20141231,2014,METR,59161R101,14,PA
30640,20141231,2014,METR,59161R101,14,PA
30641,20101231,2010,SGUI,801006206,19,GA
30641,20111231,2011,SGUI,801006206,19,GA
30646,20101231,2010,FFFD,658418108,14,IA
30646,20101231,2010,FFFD,658418108,14,IA
30646,20111231,2011,FFFD,658418108,14,IA
30646,20111231,2011,FFFD,658418108,14,IA
30647,20101231,2010,PNBK,70336F203,14,CT
30647,20101231,2010,PNBK,70336F203,14,CT
30647,20111231,2011,PNBK,70336F203,14,CT
30647,20111231,2011,PNBK,70336F203,14,CT
30647,20121231,2012,PNBK,70336F203,14,CT
30647,20121231,2012,PNBK,70336F203,14,CT
30647,20131231,2013,PNBK,70336F203,14,CT
30647,20131231,2013,PNBK,70336F203,14,CT
30647,20141231,2014,PNBK,70336F203,14,CT
30647,20141231,2014,PNBK,70336F203,14,CT
30649,20101231,2010,WAVXQ,943526608,19,MA
30649,20111231,2011,WAVXQ,943526608,19,MA
30649,20121231,2012,WAVXQ,943526608,19,MA
30649,20131231,2013,WAVXQ,943526608,19,MA
30649,20141231,2014,WAVXQ,943526608,19,MA
30651,20101231,2010,DAR,237266101,11,TX
30651,20111231,2011,DAR,237266101,11,TX
30651,20121231,2012,DAR,237266101,11,TX
30651,20131231,2013,DAR,237266101,11,TX
30651,20141231,2014,DAR,237266101,11,TX
30655,20141231,2014,AYX,02156B103,11,CA
30662,20101231,2010,SIRI,82968B103,14,NY
30662,20111231,2011,SIRI,82968B103,14,NY
30662,20121231,2012,SIRI,82968B103,14,NY
30662,20131231,2013,SIRI,82968B103,14,NY
30662,20141231,2014,SIRI,82968B103,14,NY
30666,20101231,2010,WVVI,969136100,14,OR
30666,20111231,2011,WVVI,969136100,14,OR
30666,20121231,2012,WVVI,969136100,14,OR
30666,20131231,2013,WVVI,969136100,14,OR
30666,20141231,2014,WVVI,969136100,14,OR
30671,20101231,2010,RS,759509102,11,CA
30671,20111231,2011,RS,759509102,11,CA
30671,20121231,2012,RS,759509102,11,CA
30671,20131231,2013,RS,759509102,11,CA
30671,20141231,2014,RS,759509102,11,CA
30672,20100831,2010,CULBF,21639P307,19,ON
30674,20101231,2010,ARIA,04033A100,14,MA
30674,20111231,2011,ARIA,04033A100,14,MA
30674,20121231,2012,ARIA,04033A100,14,MA
30674,20131231,2013,ARIA,04033A100,14,MA
30674,20141231,2014,ARIA,04033A100,14,MA
30683,20101231,2010,TDF,88018T101,11,
30683,20111231,2011,TDF,88018T101,11,
30683,20121231,2012,TDF,88018T101,11,
30683,20131231,2013,TDF,88018T101,11,
30683,20141231,2014,TDF,88018T101,11,
30701,20101231,2010,TIXC,888733102,19,CA
30701,20111231,2011,TIXC,888733102,19,CA
30701,20121231,2012,TIXC,888733102,19,CA
30701,20131231,2013,TIXC,888733102,19,CA
30701,20141231,2014,TIXC,888733102,19,CA
30710,20101231,2010,MTSN,577223100,14,CA
30710,20111231,2011,MTSN,577223100,14,CA
30710,20121231,2012,MTSN,577223100,14,CA
30710,20131231,2013,MTSN,577223100,14,CA
30710,20141231,2014,MTSN,577223100,14,CA
30714,20100331,2009,TESS,872386107,14,MD
30714,20110331,2010,TESS,872386107,14,MD
30714,20120331,2011,TESS,872386107,14,MD
30714,20130331,2012,TESS,872386107,14,MD
30714,20140331,2013,TESS,872386107,14,MD
30717,20101231,2010,HBKS,42721M101,19,VA
30717,20101231,2010,HBKS,42721M101,19,VA
30717,20111231,2011,HBKS,42721M101,19,VA
30717,20111231,2011,HBKS,42721M101,19,VA
30717,20121231,2012,HBKS,42721M101,19,VA
30717,20121231,2012,HBKS,42721M101,19,VA
30717,20131231,2013,HBKS,42721M101,19,VA
30717,20131231,2013,HBKS,42721M101,19,VA
30717,20141231,2014,HBKS,42721M101,19,VA
30717,20141231,2014,HBKS,42721M101,19,VA
30727,20100331,2009,BMBM.1,09999V931,19,UT
30727,20110331,2010,BMBM.1,09999V931,19,UT
30727,20120331,2011,BMBM.1,09999V931,19,UT
30727,20130331,2012,BMBM.1,09999V931,19,UT
30727,20140331,2013,BMBM.1,09999V931,19,UT
30736,20150131,2014,OKTA,679295105,14,CA
30740,20101231,2010,DOMR,25746Q108,19,TX
30740,20111231,2011,DOMR,25746Q108,19,TX
30740,20121231,2012,DOMR,25746Q108,19,TX
30740,20131231,2013,DOMR,25746Q108,19,TX
30740,20141231,2014,DOMR,25746Q108,19,TX
30747,20101231,2010,HNP,443304100,11,
30747,20111231,2011,HNP,443304100,11,
30747,20121231,2012,HNP,443304100,11,
30747,20131231,2013,HNP,443304100,11,
30747,20141231,2014,HNP,443304100,11,
30771,20101231,2010,GGT,36239Q109,11,NY
30771,20111231,2011,GGT,36239Q109,11,NY
30771,20121231,2012,GGT,36239Q109,11,NY
30771,20131231,2013,GGT,36239Q109,11,NY
30771,20141231,2014,GGT,36239Q109,11,NY
30778,20101231,2010,CETV,G20045202,14,
30778,20111231,2011,CETV,G20045202,14,
30778,20121231,2012,CETV,G20045202,14,
30778,20131231,2013,CETV,G20045202,14,
30778,20141231,2014,CETV,G20045202,14,
30797,20101231,2010,TENG,89323B306,19,WV
30797,20111231,2011,TENG,89323B306,19,WV
30797,20121231,2012,TENG,89323B306,19,WV
30797,20131231,2013,TENG,89323B306,19,WV
30797,20141231,2014,TENG,89323B306,19,WV
30806,20101231,2010,FBR,31573A109,11,
30806,20111231,2011,FBR,31573A109,11,
30806,20121231,2012,FBR,31573A109,11,
30806,20131231,2013,FBR,31573A109,11,
30806,20141231,2014,FBR,31573A109,11,
30807,20101231,2010,LFRGY,505861401,19,
30807,20111231,2011,LFRGY,505861401,19,
30807,20121231,2012,LFRGY,505861401,19,
30807,20131231,2013,LFRGY,505861401,19,
30807,20141231,2014,LFRGY,505861401,19,
30821,20101231,2010,PTINY,744383100,19,
30821,20111231,2011,PTINY,744383100,19,
30821,20121231,2012,PTINY,744383100,19,
30821,20131231,2013,PTINY,744383100,19,
30821,20141231,2014,PTINY,744383100,19,
30822,20101231,2010,O,756109104,11,CA
30822,20101231,2010,O,756109104,11,CA
30822,20111231,2011,O,756109104,11,CA
30822,20111231,2011,O,756109104,11,CA
30822,20121231,2012,O,756109104,11,CA
30822,20121231,2012,O,756109104,11,CA
30822,20131231,2013,O,756109104,11,CA
30822,20131231,2013,O,756109104,11,CA
30822,20141231,2014,O,756109104,11,CA
30822,20141231,2014,O,756109104,11,CA
30838,20101231,2010,TGS,893870204,11,
30838,20111231,2011,TGS,893870204,11,
30838,20121231,2012,TGS,893870204,11,
30838,20131231,2013,TGS,893870204,11,
30838,20141231,2014,TGS,893870204,11,
30847,20101231,2010,SSYS,M85548101,14,MN
30847,20111231,2011,SSYS,M85548101,14,MN
30847,20121231,2012,SSYS,M85548101,14,MN
30847,20131231,2013,SSYS,M85548101,14,MN
30847,20141231,2014,SSYS,M85548101,14,MN
30857,20100331,2009,CARV,146875604,14,NY
30857,20100331,2009,CARV,146875604,14,NY
30857,20110331,2010,CARV,146875604,14,NY
30857,20110331,2010,CARV,146875604,14,NY
30857,20120331,2011,CARV,146875604,14,NY
30857,20120331,2011,CARV,146875604,14,NY
30857,20130331,2012,CARV,146875604,14,NY
30857,20130331,2012,CARV,146875604,14,NY
30857,20140331,2013,CARV,146875604,14,NY
30857,20140331,2013,CARV,146875604,14,NY
30861,20101231,2010,KNX,499049104,11,AZ
30861,20111231,2011,KNX,499049104,11,AZ
30861,20121231,2012,KNX,499049104,11,AZ
30861,20131231,2013,KNX,499049104,11,AZ
30861,20141231,2014,KNX,499049104,11,AZ
30863,20101231,2010,WCSTF,950813105,19,ON
30863,20111231,2011,WCSTF,950813105,19,ON
30865,20101231,2010,DUK6,17299X002,0,OH
30870,20100630,2010,AZPN,45327103,14,MA
